File,Start date,Sheraton,Type,Num,Rep-name-DUN,Rep-name,DUN,Question
20190307-SDJB.pdf,07/03/2019,Before,Bertulis,SOALAN B28,YB TUAN MOHD. IZHAR BIN AHMAD (LARKIN),YB TUAN MOHD. IZHAR BIN AHMAD,LARKIN,"Kelemahan strategi hebahan media dan sebaran am menyumbang kepada kekeliruan dan tahap kesedaran awam yang amat rendah mengenai dasar, intensif serta perkhidmatan yang disediakan oleh kerajaan kepada masyarakat. Apakah pelan perancangan pihak kerajaan bagi menangani permasalahan ini?"
20190307-SDJB.pdf,07/03/2019,Before,Bertulis,SOALAN B29,YB TUAN MOHD. IZHAR BIN AHMAD (LARKIN),YB TUAN MOHD. IZHAR BIN AHMAD,LARKIN,Kredibiliti pengurusan sistem maklumat oleh agensi/jabatan kerajaan seperti sistem capaian maklumat dan laman sesawang yang tidak lagi beroperasi atau tidak dikemas kini adalah satu kegagalan yang perlu diambil perhatian serius. Apakah inisiatif kerajaan dalam menyelesaikan isu ini?
20190307-SDJB.pdf,07/03/2019,Before,Bertulis,SOALAN B30,YB TUAN MOHD. IZHAR BIN AHMAD (LARKIN),YB TUAN MOHD. IZHAR BIN AHMAD,LARKIN,Kelemahan pengurusan tanah wakaf menyumbang kepada risiko gejala ketirisan yang merugikan rakyat mahupun negara. Apakah pelan perancangan kerajaan dalam memastikan pengurusan tanah wakaf dapat dilaksanakan dengan telus bagi memaksimumkan manfaatnya kepada kemajuan masyarakat dan negara?
20190307-SDJB.pdf,07/03/2019,Before,Bertulis,SOALAN B31,YB TUAN HAJI RASMAN BIN ITHNAIN (SEDILI),YB TUAN HAJI RASMAN BIN ITHNAIN,SEDILI,Apakah rancangan kerajaan negeri untuk membangunkan pekan Tanjung Sedili?
20190307-SDJB.pdf,07/03/2019,Before,Bertulis,SOALAN B32,YB TUAN HAJI RASMAN BIN ITHNAIN (SEDILI),YB TUAN HAJI RASMAN BIN ITHNAIN,SEDILI,Apakah pihak kerajaan ada perancangan untuk membangunkan pantai Jason Bay atau Teluk Mahkota di masa akan datang?
20190307-SDJB.pdf,07/03/2019,Before,Bertulis,SOALAN B33,YB PUAN CHEW PECK CHOO (YONG PENG),YB PUAN CHEW PECK CHOO,YONG PENG,Nyatakan langkah-langkah yang telah atau bakal diadakan oleh JPS untuk mengelakkan kegiatan pencerobohan di sekitar Empangan Bekok dan Empangan Manong yang dikhuatiri mencemarkan sumber air mentah?
20190307-SDJB.pdf,07/03/2019,Before,Bertulis,SOALAN B34,YB PUAN CHEW PECK CHOO (YONG PENG),YB PUAN CHEW PECK CHOO,YONG PENG,"Nyatakan apa rancangan Majlis Daerah Yong Peng yang boleh meningkatkan pengunjung ke Bazar Arena Warna, Ayer Hitam?"
20190307-SDJB.pdf,07/03/2019,Before,Bertulis,SOALAN B35,YB PUAN CHEW PECK CHOO (YONG PENG),YB PUAN CHEW PECK CHOO,YONG PENG,"Senaraikan mengikut nama projek, nama kontraktor, kos, tarikh mula dan tarikh siap masing-masing untuk setiap projek naik taraf, penyelenggaraan, pembaikan dan pembangunan yang telah dijalankan di tahun 2018 dan Januari hingga Disember 2019 oleh Majlis Daerah Yong Peng?"
20190307-SDJB.pdf,07/03/2019,Before,Bertulis,SOALAN B36,YB PUAN CHEW PECK CHOO (YONG PENG),YB PUAN CHEW PECK CHOO,YONG PENG,Nyatakan berapa kes strok di seluruh negeri Johor dari 2013 hingga Februari 2019 dan adakah kerajaan negeri bercadang membina satu rehab centre yang setaraf dengan Cheras Rehab Centre demi pemulihan yang sempurna untuk pesakit strok?
20190307-SDJB.pdf,07/03/2019,Before,Bertulis,SOALAN B37,YB PUAN CHEW PECK CHOO (YONG PENG),YB PUAN CHEW PECK CHOO,YONG PENG,"Bilakah lampu isyarat di persimpangan Jalan Kota dan Jalan Aman, persimpangan Jalan Damai dan Jalan Aman akan dipasang memandangkan bilangan kemalangan yang melibatkan jalan-jalan tersebut semakin meningkat?"
20190307-SDJB.pdf,07/03/2019,Before,Bertulis,SOALAN B38,YB DATUK IR. HAJI HASNI BIN MOHAMMAD (BENUT),YB DATUK IR. HAJI HASNI BIN MOHAMMAD,BENUT,Minta dinyatakan langkah-langkah oleh Kerajaan Malaysia Baru dalam memperluaskan peranan Ahli Dewan termasuk peraturan-peraturan Dewan sebagai langkah untuk menggalakkan kebebasan bersuara?
20190307-SDJB.pdf,07/03/2019,Before,Bertulis,SOALAN B39,YB DATUK IR. HAJI HASNI BIN MOHAMMAD (BENUT),YB DATUK IR. HAJI HASNI BIN MOHAMMAD,BENUT,Minta dinyatakan sama ada dengan pembatalan projek seperti HSR serta projek oleh pihak swasta yang lembap telah menjejaskan peluang pekerjaan dan pembangunan industri rel? Maka apakah kaedah yang telah diambil oleh kerajaan untuk membangunkan pusat kecemerlangan industri rel dalam negara kita?
20190307-SDJB.pdf,07/03/2019,Before,Bertulis,SOALAN B40,YB DATUK IR. HAJI HASNI BIN MOHAMMAD (BENUT),YB DATUK IR. HAJI HASNI BIN MOHAMMAD,BENUT,Minta dinyatakan apakah rancangan kerajaan untuk menjayakan Pulau Kukup sebagai tapak Taman Negara Johor dan berapakah peruntukkan yang disediakan untuk mencapai matlamat tersebut?
20190307-SDJB.pdf,07/03/2019,Before,Bertulis,SOALAN B41,YB DATUK IR. HAJI HASNI BIN MOHAMMAD (BENUT),YB DATUK IR. HAJI HASNI BIN MOHAMMAD,BENUT,Minta pendirian kerajaan negeri terhadap penggunaan ruang udara negeri Johor akibat pengoperasian Lapangan Terbang Seletar di Singapura yang mengganggu ruang udara berdekatan Pasir Gudang?
20190307-SDJB.pdf,07/03/2019,Before,Bertulis,SOALAN B42,YB DATUK IR. HAJI HASNI BIN MOHAMMAD (BENUT),YB DATUK IR. HAJI HASNI BIN MOHAMMAD,BENUT,Minta pendirian kerajaan negeri terhadap tindakan ahli-ahli politik yang menggunakan tempat ibadat seperti masjid untuk program ataupun ceramah politik?
20190307-SDJB.pdf,07/03/2019,Before,Bertulis,SOALAN B43,YB PUAN NOR RASHIDAH BINTI RAMLI (PARIT RAJA),YB PUAN NOR RASHIDAH BINTI RAMLI,PARIT RAJA,Senaraikan secara terperinci langkah-langkah kerajaan negeri mengawal kenaikan harga barang selepas pemansuhan GST?
20190307-SDJB.pdf,07/03/2019,Before,Bertulis,SOALAN B44,YB PUAN NOR RASHIDAH BINTI RAMLI (PARIT RAJA),YB PUAN NOR RASHIDAH BINTI RAMLI,PARIT RAJA,Senaraikan secara terperinci langkah-langkah oleh kerajaan negeri bagi memastikan semua bayi mendapat suntikan imunisasi?
20190307-SDJB.pdf,07/03/2019,Before,Bertulis,SOALAN B45,YB PUAN NOR RASHIDAH BINTI RAMLI (PARIT RAJA),YB PUAN NOR RASHIDAH BINTI RAMLI,PARIT RAJA,Senaraikan secara terperinci apakah inisiatif dan bantuan dalam bidang kemahiran yang disediakan kepada golongan belia?
20190307-SDJB.pdf,07/03/2019,Before,Bertulis,SOALAN B46,YB PUAN NOR RASHIDAH BINTI RAMLI (PARIT RAJA),YB PUAN NOR RASHIDAH BINTI RAMLI,PARIT RAJA,Apakah usaha dan perancangan untuk membangunkan semula tapak Down Town Parit Raja setelah premis perniagaan dirobohkan?
20190307-SDJB.pdf,07/03/2019,Before,Bertulis,SOALAN B47,YB PUAN NOR RASHIDAH BINTI RAMLI (PARIT RAJA),YB PUAN NOR RASHIDAH BINTI RAMLI,PARIT RAJA,Apakah status Masjid Ladang Sri Gading yang telah mendapat kelulusan kerajaan terdahulu?
20190307-SDJB.pdf,07/03/2019,Before,Bertulis,SOALAN B48,YB TUAN HAHASRIN BIN HASHIM (PANTI),YB TUAN HAHASRIN BIN HASHIM,PANTI,Minta nyatakan perkembangan dan statistik jumlah lesen penjaja yang dikecualikan bayaran (sehingga Februari 2019) serta kawasan-kawasan perniagaan yang terlibat di bawah Majlis Daerah Kota Tinggi (MDKT)?
20190307-SDJB.pdf,07/03/2019,Before,Bertulis,SOALAN B49,YB TUAN HAHASRIN BIN HASHIM (PANTI),YB TUAN HAHASRIN BIN HASHIM,PANTI,"Minta nyatakan perkembangan terkini tentang projek perumahan mampu milik di Bandar Petri Jaya, Kota Tinggi di bawah pengurusan KEJORA, serta pendekatan kerajaan negeri bagi menyelesaikan masalah yang berbangkit?"
20190307-SDJB.pdf,07/03/2019,Before,Bertulis,SOALAN B50,YB TUAN HAHASRIN BIN HASHIM (PANTI),YB TUAN HAHASRIN BIN HASHIM,PANTI,"Minta nyatakan pendirian kerajaan negeri berkenaan penyerahan pentadbiran kawasan KEJORA kepada PBT, khususnya di kawasan Bandar Tenggara dan Bandar Petri Jaya, serta bagaimana kerajaan negeri mengatasi masalah yang wujud sepanjang berlakunya perkara ini?"
20190307-SDJB.pdf,07/03/2019,Before,Bertulis,SOALAN B51,YB TUAN HAHASRIN BIN HASHIM (PANTI),YB TUAN HAHASRIN BIN HASHIM,PANTI,Minta nyatakan perkembangan terkini berkenaan projek Rumah Generasi Kedua FELDA di kawasan Parlimen Tenggara. Adakah masalah-masalah yang timbul telah diselesaikan oleh kerajaan negeri?
20190307-SDJB.pdf,07/03/2019,Before,Bertulis,SOALAN B52,YB TUAN HAHASRIN BIN HASHIM (PANTI),YB TUAN HAHASRIN BIN HASHIM,PANTI,"Minta nyatakan serta perincikan bantuan kecemasan yang berbentuk wang tunai dan barangan bagi bantuan bencana alam, bencana buatan manusia dan bencana hibrid yang boleh diperolehi segera oleh mangsa di negeri Johor?"
20190307-SDJB.pdf,07/03/2019,Before,Bertulis,SOALAN B53,YB TUAN DR. CHONG FAT FULL (PEMANIS),YB TUAN DR. CHONG FAT FULL,PEMANIS,Sila senaraikan lokasi tanah-tanah milik SSI yang telah dicerobohi di Daerah Segamat dan apakah tindakan yang akan diambil?
20190307-SDJB.pdf,07/03/2019,Before,Bertulis,SOALAN B54,YB TUAN DR. CHONG FAT FULL (PEMANIS),YB TUAN DR. CHONG FAT FULL,PEMANIS,Sila senaraikan kilang-kilang industri yang mengitar semula bahan plastik dan komponen elektrikal elektronik yang sah dan haram di Daerah Segamat dan Tangkak. Apakah tindakan yang akan diambil terhadap yang beroperasi secara haram?
20190307-SDJB.pdf,07/03/2019,Before,Bertulis,SOALAN B55,YB TUAN DR. CHONG FAT FULL (PEMANIS),YB TUAN DR. CHONG FAT FULL,PEMANIS,Apakah dasar kerajaan terhadap industri mengitar semula bahan plastik dan komponen elektrikal elektronik?
20190307-SDJB.pdf,07/03/2019,Before,Bertulis,SOALAN B56,YB TUAN DR. CHONG FAT FULL (PEMANIS),YB TUAN DR. CHONG FAT FULL,PEMANIS,"Apakah status pemilik tanah lot PTD5087, PTD5088, PTD5089, PTD5090 yang terletak di atas Forest City Golf Course Resort?"
20190307-SDJB.pdf,07/03/2019,Before,Bertulis,SOALAN B57,YB TUAN DR. CHONG FAT FULL (PEMANIS),YB TUAN DR. CHONG FAT FULL,PEMANIS,"Sila senaraikan pelabur yang sudah dikenal pasti melabur di Johor mengikut negara asal, bidang pelaburan, lokasi dan jumlah pelaburan sejak Jun 2018. Adakah kerajaan telah mencapai sasaran dan matlamat dasar 3H?"
20190307-SDJB.pdf,07/03/2019,Before,Bertulis,SOALAN B58,YB TUAN IR. HAJI KHAIRUDDIN BIN A RAHIM (SENGGARANG),YB TUAN IR. HAJI KHAIRUDDIN BIN A RAHIM,SENGGARANG,"Apakah langkah-langkah yang telah dilakukan oleh kerajaan bagi kes rumah terbengkalai dan dihuni tanpa mendapat “certificate of fitness” dan tiada kemudahan asas yang lengkap. Ini menimbulkan pelbagai kesan keselamatan dan kawalan vektor yang buruk seperti Taman Emas Suria, Batu Pahat?"
20190307-SDJB.pdf,07/03/2019,Before,Bertulis,SOALAN B59,YB TUAN IR. HAJI KHAIRUDDIN BIN A RAHIM (SENGGARANG),YB TUAN IR. HAJI KHAIRUDDIN BIN A RAHIM,SENGGARANG,"Statistik denggi negeri Johor dari 30 Dis 2018 hingga 9 Februari 2019 terdapat 1,458 kes. Pelbagai langkah telah dijalankan oleh pihak berkuasa seperti operasi mega denggi, combi, promosi kesihatan. Minta EXCO mendasari langkah-langkah intensif bagi mengurangi kes denggi yang tiada sudah penyelesaiannya?"
20190307-SDJB.pdf,07/03/2019,Before,Bertulis,SOALAN B60,YB TUAN IR. HAJI KHAIRUDDIN BIN A RAHIM (SENGGARANG),YB TUAN IR. HAJI KHAIRUDDIN BIN A RAHIM,SENGGARANG,Titik Fokus #48 menyebutkan sebanyak RM500 ribu diperuntukkan untuk Geran Pengoperasian Kawasan Rukun Tetangga di bawah Program Harapan Rakyat. Apakah status KRT yang ada yang telah dibentuk sejak zaman kerajaan BN yang lalu dan berapa kos peruntukan yang telah dibelanjakan?
20190307-SDJB.pdf,07/03/2019,Before,Bertulis,SOALAN B61,YB TUAN IR. HAJI KHAIRUDDIN BIN A RAHIM (SENGGARANG),YB TUAN IR. HAJI KHAIRUDDIN BIN A RAHIM,SENGGARANG,"Titik Fokus #186, disebutkan tentang usaha kerajaan dalam Program Pengukuhan Perlombongan Sektor Mineral Negeri Johor. Apakah langkah kerajaan agar proses handling mineral tersebut tidak menjejaskan keselamatan rakyat termasuk kenderaan berat yang lebih muatan dan membahayakan rakyat?"
20190307-SDJB.pdf,07/03/2019,Before,Bertulis,SOALAN B62,YB TUAN IR. HAJI KHAIRUDDIN BIN A RAHIM (SENGGARANG),YB TUAN IR. HAJI KHAIRUDDIN BIN A RAHIM,SENGGARANG,Bagaimana status cadangan untuk mengadakan alternatif sumber air yakni air bawah tanah selain air sungai yang selama ini menjadi permasalahan kepada rakyat?
20190307-SDJB.pdf,07/03/2019,Before,Bertulis,SOALAN B63,YB TUAN TEE BOON TSONG (SENAI),YB TUAN TEE BOON TSONG,SENAI,Mohon SOP pertukaran kakitangan kerajaan. (JCS)?
20190307-SDJB.pdf,07/03/2019,Before,Bertulis,SOALAN B64,YB TUAN TEE BOON TSONG (SENAI),YB TUAN TEE BOON TSONG,SENAI,Permohonan statistik penerima Kad Sihat Johor pada tahun 2018?
20190307-SDJB.pdf,07/03/2019,Before,Bertulis,SOALAN B65,YB TUAN TEE BOON TSONG (SENAI),YB TUAN TEE BOON TSONG,SENAI,Adakah kerajaan Johor akan meningkatkan amaun bulanan bantuan JKM?
20190307-SDJB.pdf,07/03/2019,Before,Bertulis,SOALAN B66,YB TUAN CHEO YEE HOW (PERLING),YB TUAN CHEO YEE HOW,PERLING,Nyatakan keluasan tanah yang hasil dari penambakan laut mengikut lokasi masing-masing yang terkini?
20190307-SDJB.pdf,07/03/2019,Before,Bertulis,SOALAN B67,YB TUAN CHEO YEE HOW (PERLING),YB TUAN CHEO YEE HOW,PERLING,Nyatakan isu-isu utama yang rakyat Johor mengambil perhatian dari hasil soal selidik oleh kerajaan negeri Johor untuk masa terkini?
20190307-SDJB.pdf,07/03/2019,Before,Bertulis,SOALAN B68,YB TUAN CHEO YEE HOW (PERLING),YB TUAN CHEO YEE HOW,PERLING,Nyatakan kadar rumah terbengkalai mengikut daerah dalam negeri Johor yang terkini?
20190307-SDJB.pdf,07/03/2019,Before,Bertulis,SOALAN B69,YB TUAN CHEO YEE HOW (PERLING),YB TUAN CHEO YEE HOW,PERLING,Senaraikan keluasan tanah untuk kesemua jenis tanaman yang diusahakan dalam negeri Johor?
20190307-SDJB.pdf,07/03/2019,Before,Bertulis,SOALAN B71,YB TUAN YEO TUNG SIONG (PEKAN NANAS),YB TUAN YEO TUNG SIONG,PEKAN NANAS,"Memohon pencerahan tentang pelaksanaan projek transfer station di tapak pelupusan Pekan Nanas. Bilakah masa projek tersebut akan bermula, tarikh tender, jumlah kos dan jangkaan masa siap?"
20190307-SDJB.pdf,07/03/2019,Before,Bertulis,SOALAN B72,YB TUAN YEO TUNG SIONG (PEKAN NANAS),YB TUAN YEO TUNG SIONG,PEKAN NANAS,Memohon pencerahan status Pulau Kukup. Adakah Pulau Kukup telah diwartakan sebagai Tanah Kesultanan dan bila tarikh Pulau Kukup diwartakan sebagai Tanah Kesultanan?
20190307-SDJB.pdf,07/03/2019,Before,Bertulis,SOALAN B73,YB TUAN YEO TUNG SIONG (PEKAN NANAS),YB TUAN YEO TUNG SIONG,PEKAN NANAS,"Senaraikan Tanah Kesultanan dan keluasan terkini yang telah digazetkan di bawah Sultanate Lands Enactment 1934 serta tanah-tanah kesultanan dan keluasannya pada tahun 1980, 1990, 2000 dan 2010."
20190307-SDJB.pdf,07/03/2019,Before,Bertulis,SOALAN B74,YB TUAN YEO TUNG SIONG (PEKAN NANAS),YB TUAN YEO TUNG SIONG,PEKAN NANAS,Memohon pencerahan tentang perkembangan Projek Pusat Petroleum Bersepadu Dan Taman Maritim serta siapakah pelabur yang berkomitmen dalam projek ini selepas 1 MY Strategic Oil Terminal telah digugurkan?
20190307-SDJB.pdf,07/03/2019,Before,Bertulis,SOALAN B75,YB TUAN EE CHIN LI (TANGKAK),YB TUAN EE CHIN LI,TANGKAK,Sila senaraikan kadar premium bagi permohonan pembaharuan Tanah Kampung Baru dan Lesen Pendudukan Sementara (TOL) mengikut daerah di seluruh negeri Johor.
20190307-SDJB.pdf,07/03/2019,Before,Bertulis,SOALAN B76,YB TUAN EE CHIN LI (TANGKAK),YB TUAN EE CHIN LI,TANGKAK,Sila senaraikan jumlah dan penerima peruntukan yang telah diberikan kepada persatuan belia di negeri Johor bagi tahun 2018.
20190307-SDJB.pdf,07/03/2019,Before,Bertulis,SOALAN B77,YB TUAN EE CHIN LI (TANGKAK),YB TUAN EE CHIN LI,TANGKAK,"Nyatakan bilangan pesalah rasuah yang telah diambil tindakan dan hukuman mengikut pecahan jabatan, agensi sepanjang tahun 2018."
20190307-SDJB.pdf,07/03/2019,Before,Bertulis,SOALAN B78,YB TUAN EE CHIN LI (TANGKAK),YB TUAN EE CHIN LI,TANGKAK,Sila senaraikan keluasan tanah kosong milikan kerajaan negeri mengikut daerah.
20190307-SDJB.pdf,07/03/2019,Before,Bertulis,SOALAN B79,YB TUAN EE CHIN LI (TANGKAK),YB TUAN EE CHIN LI,TANGKAK,Sila nyatakan jumlah Pelaburan Langsung Asing (FDI) ke negeri Johor sepanjang tahun 2018. Senaraikan pelaburan tersebut mengikut sektor.
20190307-SDJB.pdf,07/03/2019,Before,Bertulis,SOALAN B80,YB TUAN HAJI AYUB BIN HAJI JAMIL (RENGIT),YB TUAN HAJI AYUB BIN HAJI JAMIL,RENGIT,Minta penjelasan bilangan Rumah Mampu Milik Johor / rumah mampu biaya Johor yang telah siap dibina dan diserahkan kunci kepada pemohon yang berjaya sepanjang tahun 2018. Nyatakan pencapaian tersebut mengikut bulan dan daerah.
20190307-SDJB.pdf,07/03/2019,Before,Bertulis,SOALAN B81,YB TUAN HAJI AYUB BIN HAJI JAMIL (RENGIT),YB TUAN HAJI AYUB BIN HAJI JAMIL,RENGIT,"Minta penjelasan pencapaian manifesto Kerajaan Pakatan Harapan, program kad sihat Johor sehingga 31.12.2018. Nyatakan bilangan penerima dan peruntukan terlibat mengikut daerah."
20190307-SDJB.pdf,07/03/2019,Before,Bertulis,SOALAN B82,YB TUAN HAJI AYUB BIN HAJI JAMIL (RENGIT),YB TUAN HAJI AYUB BIN HAJI JAMIL,RENGIT,"Minta JPS menyenaraikan projek penggalian semula dan pembersihan sungai dan parit yang telah dilaksanakan di kawasan DUN Rengit sepanjang 2018. Nyatakan nama sungai atau parit, panjangnya dan kos terlibat."
20190307-SDJB.pdf,07/03/2019,Before,Bertulis,SOALAN B83,YB TUAN HAJI AYUB BIN HAJI JAMIL (RENGIT),YB TUAN HAJI AYUB BIN HAJI JAMIL,RENGIT,"Minta penjelasan apakah langkah-langkah yang diambil oleh Majlis Perbandaran Batu Pahat, JKR Batu Pahat dan PDRM membantu menyelesaikan isu kesesakan berpanjangan sepanjang Jalan Rahmat dari Simpang Rantai hingga ke RHB Bank."
20190307-SDJB.pdf,07/03/2019,Before,Bertulis,SOALAN B84,YB TUAN HAJI AYUB BIN HAJI JAMIL (RENGIT),YB TUAN HAJI AYUB BIN HAJI JAMIL,RENGIT,Minta penjelasan laporan kajian semula Pelan Projek Pemulihan Infra Saliran Projek Johor Barat dapat dibentangkan untuk rakyat Johor Barat.
20190307-SDJB.pdf,07/03/2019,Before,Bertulis,SOALAN B85,YB DATO’ ZULKURNAIN BIN HAJI KAMISAN (SRI MEDAN),YB DATO’ ZULKURNAIN BIN HAJI KAMISAN,SRI MEDAN,Berapakah jumlah peruntukan yang disediakan oleh pihak kerajaan bagi program pembersihan sungai dan parit sepanjang tahun?
20190307-SDJB.pdf,07/03/2019,Before,Bertulis,SOALAN B86,YB DATO’ ZULKURNAIN BIN HAJI KAMISAN (SRI MEDAN),YB DATO’ ZULKURNAIN BIN HAJI KAMISAN,SRI MEDAN,Kebanyakan kilang-kilang haram mempunyai bekalan elektrik dan juga air. Adakah pihak kerajaan mempunyai alternatif bagi mengatasi masalah kewujudan kilang-kilang haram dengan mengadakan persefahaman dengan pihak TNB dan SAJ?
20190307-SDJB.pdf,07/03/2019,Before,Bertulis,SOALAN B87,YB DATO’ ZULKURNAIN BIN HAJI KAMISAN (SRI MEDAN),YB DATO’ ZULKURNAIN BIN HAJI KAMISAN,SRI MEDAN,Permainan tradisional telah disemarakkan sepanjang 5 tahun yang lalu. Adakah ianya menjadi program utama kerajaan hari ini?
20190307-SDJB.pdf,07/03/2019,Before,Bertulis,SOALAN B88,YB DATO’ ZULKURNAIN BIN HAJI KAMISAN (SRI MEDAN),YB DATO’ ZULKURNAIN BIN HAJI KAMISAN,SRI MEDAN,"Adakah pihak kerajaan mempunyai satu garis panduan kelayakan IPTA atau IPTS untuk kriteria pemilihan kakitangan yang ditemu duga, setelah mengambil kira kewujudan IPTS yang terlalu banyak pada hari ini?"
20190307-SDJB.pdf,07/03/2019,Before,Bertulis,SOALAN B89,YB DATO’ ZULKURNAIN BIN HAJI KAMISAN (SRI MEDAN),YB DATO’ ZULKURNAIN BIN HAJI KAMISAN,SRI MEDAN,Penerokaan dan pencerobohan tanah. Adakah pihak kerajaan hari ini mengambil kira kekurangan kakitangan yang boleh membuat pemantauan aktiviti penerokaan dan pencerobohan haram oleh pihak yang tidak bertanggungjawab?
20190307-SDJB.pdf,07/03/2019,Before,Bertulis,SOALAN B90,YB TUAN CHEW CHONG SIN (MENGKIBOL),YB TUAN CHEW CHONG SIN,MENGKIBOL,Apakah status pembinaan jejantas di persimpangan Taman Sam Hoe - Kampung Paya (FT050/56/400) yang mempunyai kadar kemalangan maut yang tinggi? Projek ini telah dimajukan oleh Jabatan Kerja Raya pada tahun 2014 dan dimasukkan do dalam RMK-10. tetapi tidak tersenarai?
20190307-SDJB.pdf,07/03/2019,Before,Bertulis,SOALAN B91,YB TUAN CHEW CHONG SIN (MENGKIBOL),YB TUAN CHEW CHONG SIN,MENGKIBOL,Apakah program kemahiran untuk orang OKU yang sedia ada di negeri Johor dan berapa ramai orang OKU yang manfaat daripada program berkenaan?
20190307-SDJB.pdf,07/03/2019,Before,Bertulis,SOALAN B92,YB TUAN CHEW CHONG SIN (MENGKIBOL),YB TUAN CHEW CHONG SIN,MENGKIBOL,"Apakah rancangan untuk melanjutkan perkhidmatan Bas Muafakat dari Renggam ke Kluang, di mana terdapatnya lebih daripada 3,000 penduduk berulang alik harian dari Simpang Renggam / Renggam ke Kluang untuk bekerja dan bersekolah?"
20190307-SDJB.pdf,07/03/2019,Before,Bertulis,SOALAN B93,YB TUAN CHEW CHONG SIN (MENGKIBOL),YB TUAN CHEW CHONG SIN,MENGKIBOL,"Empangan Sembrong yang membekalkan air kepada penduduk Kluang selalu mengalami pencemaran dari penanaman haram di tanah rizab JPS sekitar empangan. Apakah tindakan penguatkuasaan bersama antara DOE, SAJ, JPS, Pejabat Tanah yang boleh dilakukan untuk menyelesaikan masalah kesihatan rakyat Kluang?"
20190307-SDJB.pdf,07/03/2019,Before,Bertulis,SOALAN B94,YB TUAN CHEW CHONG SIN (MENGKIBOL),YB TUAN CHEW CHONG SIN,MENGKIBOL,Terdapatnya bangunan-bangunan bersejarah di Jalan Lambak dan Jalan Ismail Kluang yang amat unik dengan pertembungan seni binaan barat dan timur. Apakah polisi kerajaan dalam pemeliharaan bangunan-bangunan warisan untuk penyelenggaraan dan menjadikan tarikan pelancongan?
20190307-SDJB.pdf,07/03/2019,Before,Bertulis,SOALAN B95,YB PUAN RASHIDAH BINTI ISMAIL (PASIR RAJA),YB PUAN RASHIDAH BINTI ISMAIL,PASIR RAJA,Sila nyatakan prosedur pelantikan penyelaras DUN di tempat-tempat yang dimenangi pembangkang?
20190307-SDJB.pdf,07/03/2019,Before,Bertulis,SOALAN B96,YB PUAN RASHIDAH BINTI ISMAIL (PASIR RAJA),YB PUAN RASHIDAH BINTI ISMAIL,PASIR RAJA,Sila nyatakan dari manakah penyelaras DUN memperolehi dana untuk membiayai keperluan pejabat mereka?
20190307-SDJB.pdf,07/03/2019,Before,Bertulis,SOALAN B97,YB PUAN RASHIDAH BINTI ISMAIL (PASIR RAJA),YB PUAN RASHIDAH BINTI ISMAIL,PASIR RAJA,Sila nyatakan apakah keperluan penyelaras DUN yang dipanggil dengan gelaran YB sedangkan mereka kalah di dalam Pilihan raya Umum?
20190307-SDJB.pdf,07/03/2019,Before,Bertulis,SOALAN B98,YB PUAN RASHIDAH BINTI ISMAIL (PASIR RAJA),YB PUAN RASHIDAH BINTI ISMAIL,PASIR RAJA,Sila nyatakan apakah status permohonan menaik taraf padang SMK Laksamana?
